policy,model,interval_type,nominal_coverage,simultaneous_curve_coverage,high_hr_point_coverage,coverage_30s,absolute_calibration_error_30s,mean_width_30s_bpm,coverage_60s,absolute_calibration_error_60s,mean_width_60s_bpm,coverage_120s,absolute_calibration_error_120s,mean_width_120s_bpm
tagged_events,pk_ssm,origin_level,0.95,0.9581544069022846,0.9877455642586352,0.9431946802490097,0.0068053197509903,47.58481388448669,0.9372014351428612,0.0127985648571387,72.913188785954,0.9424231267971904,0.0075768732028095,87.92893999784337
tagged_events,pk_ssm,participant_block,0.95,0.9755315190374612,0.9947794297397043,0.9878392217101896,0.0378392217101895,65.96926545464576,0.989949672568518,0.0399496725685181,113.5504672212665,0.9809718672197448,0.0309718672197449,115.62545056734776
tagged_events,tcn,origin_level,0.95,0.9440953180279557,0.974829826292437,0.9517428807751388,0.0017428807751389,44.10185525696475,0.9336172057521804,0.0163827942478196,72.41832297296415,0.925717912174269,0.0242820878257309,88.31487196404238
tagged_events,tcn,participant_block,0.95,0.9583948757335856,0.991077514231052,0.9858230926779314,0.0358230926779314,65.00311563434128,0.98311768876285,0.03311768876285,119.394459764281,0.9552960348738336,0.0052960348738337,118.48148500945894
