origin_policy,heldout_protocol,boundary,model,outer_fold,participants,raw_point_coverage,raw_high_hr_coverage,raw_mean_width_bpm,simultaneous_120s_coverage,simultaneous_120s_mean_width_bpm,pointwise_30s_coverage,pointwise_30s_mean_width_bpm,pointwise_60s_coverage,pointwise_60s_mean_width_bpm,pointwise_120s_coverage,pointwise_120s_mean_width_bpm
tagged_events,ANAEROBIC,source_user,pk_ssm,4,,0.9445436507936509,0.9535398230088495,49.368643885757024,0.9315476190476191,68.65825215031802,0.9761904761904762,35.160062307786454,1.0,69.02921075725753,0.9077380952380953,67.79196443652808
tagged_events,ANAEROBIC,source_user,tcn,4,,0.9684027777777778,0.8517699115044248,46.54729795166058,0.9345238095238096,57.38030659967822,1.0,31.342626740252097,0.9791666666666666,58.4076002690021,0.9345238095238096,64.73407654985586
tagged_events,ANAEROBIC,seen_user_activity,pk_ssm,0,,0.7703060365560365,0.6631643019058013,44.48311873724085,0.6658369408369408,57.588913353202216,0.7628066378066379,28.486530680121533,0.6388528138528138,43.24553712983812,0.8186507936507937,81.64487587877412
tagged_events,ANAEROBIC,seen_user_activity,tcn,0,,0.7714249639249637,0.7001819332384116,47.923420636435466,0.6154401154401155,59.707130509295254,0.5852453102453102,18.665319129535856,0.6166305916305915,44.98139459808493,0.7900793650793652,82.16252404094719
tagged_events,ANAEROBIC,seen_user_activity,pk_ssm,1,,0.7613357182940518,0.5601851851851852,39.217664817619905,1.0,201.28543267214005,1.0,127.08063737279056,1.0,188.59956074720003,1.0,160.30773240696348
tagged_events,ANAEROBIC,seen_user_activity,tcn,1,,0.3276929012345679,0.3329307568438003,10.708992321467566,0.9711111111111111,176.7050694133029,1.0,113.92413209889634,0.9777777777777777,137.94446328018847,0.9278282828282828,122.34293952925127
tagged_events,ANAEROBIC,seen_user_activity,pk_ssm,2,,0.7535937149270482,0.602344365642238,40.05133503523481,1.0,186.5130557013406,1.0,89.03416658252837,1.0,195.01846504131086,1.0,202.29468144880468
tagged_events,ANAEROBIC,seen_user_activity,tcn,2,,0.7171042368125702,0.7458184015660375,37.94206355353543,0.9777777777777777,150.02696621619467,0.9777777777777777,70.4456998529752,0.9777777777777777,148.66320134631997,0.9555555555555555,170.93386735971555
tagged_events,ANAEROBIC,seen_user_activity,pk_ssm,3,,0.727009285563973,0.7656165284905909,42.98938736995156,0.9302556818181817,104.66358484838173,0.9734375,69.61527232122529,0.9427556818181817,101.60390681816571,0.9101167929292929,93.858971954715
tagged_events,ANAEROBIC,seen_user_activity,tcn,3,,0.636394675925926,0.6662035017342622,35.242147402778514,0.8696180555555555,101.80021652835123,0.98125,72.21195526824957,0.9240056818181818,94.57798460028762,0.8450599747474747,94.42016545654968
tagged_events,ANAEROBIC,seen_user_activity,pk_ssm,4,,0.8095869809203141,0.7301362227210947,53.65575851852459,0.7556565656565657,74.35922826655077,0.8272438672438671,39.21405577126131,0.866902356902357,74.63493744332521,0.7708128908128908,72.21468619567578
tagged_events,ANAEROBIC,seen_user_activity,tcn,4,,0.8415595238095238,0.7292625371646498,56.04100288296147,0.7554882154882155,68.91173163050543,0.855863395863396,37.56309617255845,0.8464983164983165,72.26651917816218,0.8121596921596922,79.06110690956777
tagged_events,ANAEROBIC,joint_user_activity,pk_ssm,0,,0.7708835807050093,0.7866666666666666,48.74479109067953,0.5641001855287568,62.889319897889976,0.773747680890538,32.16047298862379,0.6806586270871985,47.22256202512164,0.7439239332096476,86.85000620344918
tagged_events,ANAEROBIC,joint_user_activity,tcn,0,,0.7169615800865801,0.72,44.45615773593998,0.5199907235621521,55.1268735231103,0.5855287569573283,17.289641398047205,0.6235157699443414,40.860829511387195,0.7309369202226346,76.49256486198964
